GEO_UID,Visible_minority%,Immigrants%,Canadian_citizens%,Housing_Renter%,Housing_Owner%,Native_english/french_speaker%,Martial_status_Married%,Single-detached_house%,Highrise_condo%,Movable_dwelling%,Avg_household_size,Age_0_14%,Age_15_64%,Age_65%,Age_avg
59150202,0.225165563,0.245033113,0.834437086,0.145695364,0.178807947,0.927152318,0.456953642,0.321428571,0,0,2.9,0.19205298,0.701986755,0.112582781,38.8
59150203,0.240066225,0.240066225,1.109271523,0.149006623,0.273178808,1,0.48013245,0.263157895,0,0,2.5,0.165562914,0.687086093,0.149006623,40.5
59150204,0.215686275,0.281045752,0.941176471,0.117647059,0.31372549,1,0.549019608,0.170807453,0,0,2.5,0.163398693,0.660130719,0.176470588,42.5
59150205,0.212585034,0.272108844,0.807823129,0.153061224,0.195578231,0.93537415,0.50170068,0.437788018,0,0,2.9,0.170068027,0.705782313,0.12755102,39.5
59150206,0.137693632,0.17211704,0.757314974,0.068846816,0.249569707,0.774526678,0.507745267,0.474137931,0,0,2.8,0.197934596,0.619621343,0.189328744,41.6
59150207,0.184466019,0.233009709,1,0.087378641,0.27184466,1,0.504854369,0.681818182,0,0,2.9,0.165048544,0.689320388,0.155339806,40.8
59150208,0.125,0.25,0.833333333,0.066666667,0.241666667,0.916666667,0.516666667,0.488888889,0,0,2.9,0.2,0.633333333,0.175,41
59150209,0.181686047,0.268895349,0.952034884,0.072674419,0.327034884,0.981104651,0.523255814,0.427046263,0,0,2.5,0.159883721,0.668604651,0.174418605,43.2
59150210,0.21468144,0.249307479,0.962603878,0.090027701,0.249307479,1,0.46398892,0.404411765,0,0,2.8,0.186980609,0.657894737,0.152354571,41.2
59150211,0.203252033,0.227642276,0.869918699,0.081300813,0.268292683,0.967479675,0.528455285,0.670995671,0,0,2.8,0.162601626,0.674796748,0.162601626,41.2
59150212,0.131578947,0.263157895,0.657894737,0.157894737,0.105263158,0.697368421,0.513157895,0.323741007,0,0,2.9,0.184210526,0.684210526,0.118421053,38.9
59150213,0.155440415,0.207253886,1.027633851,0.112262522,0.267702936,1,0.518134715,0.344827586,0,0,2.8,0.155440415,0.73402418,0.112262522,40
59150214,0.244956772,0.489913545,1.051873199,0.129682997,0.518731988,1,0.461095101,0.066666667,0.822222222,0,1.6,0.028818444,0.360230548,0.590778098,62.8
59150219,0.103668262,0.199362041,0.909090909,0.23923445,0.135566188,1,0.470494418,0.114503817,0,0,2.5,0.183413078,0.749601276,0.071770335,34.3
59150220,0.425867508,0.402208202,0.757097792,0.283911672,0.102523659,0.977917981,0.457413249,0.020746888,0,0,2.7,0.165615142,0.796529968,0.039432177,34.7
59150221,0.212389381,0.207964602,0.716814159,0.088495575,0.216814159,0.787610619,0.46460177,0.354107649,0,0,2.7,0.137168142,0.601769912,0.261061947,46.5
59150222,0.330882353,0.386029412,0.707720588,0.15625,0.202205882,0.836397059,0.459558824,0.263157895,0,0,2.7,0.183823529,0.625,0.183823529,40.3
59150223,0.178173719,0.278396437,0.957683742,0.033407572,0.289532294,1,0.512249443,0.652173913,0,0,2.9,0.200445434,0.65701559,0.155902004,39.5
59150224,0.212438424,0.255541872,0.932881773,0.021551724,0.295566502,0.988300493,0.541871921,0.82205029,0,0,3.1,0.169334975,0.665024631,0.16317734,41
59150225,0.25974026,0.357142857,0.952380952,0.043290043,0.292207792,1,0.562770563,0.810810811,0,0,3.2,0.173160173,0.638528139,0.183982684,41.1
59150226,0.216216216,0.22972973,0.918918919,0,0.283783784,0.932432432,0.527027027,0.793650794,0,0,3,0.189189189,0.635135135,0.162162162,41.5
59150227,0.183044316,0.260115607,1.05973025,0.038535645,0.317919075,1,0.558766859,0.810055866,0,0,3,0.183044316,0.655105973,0.163776493,42
59150228,0.179282869,0.22310757,0.87250996,0.035856574,0.298804781,0.900398406,0.545816733,0.761363636,0,0,2.9,0.187250996,0.641434263,0.175298805,41.4
59150229,0.171149144,0.195599022,0.892420538,0,0.305623472,0.916870416,0.550122249,0.939849624,0,0,3.1,0.207823961,0.64792176,0.146699267,40.2
59150230,0.371593724,0.429397192,0.937241949,0.033030553,0.383980182,1,0.602807597,0.208333333,0.0625,0,2.5,0.136251032,0.652353427,0.210569777,44.8
59150231,0.113636364,0.321969697,0.852272727,0.037878788,0.246212121,0.984848485,0.511363636,0.689655172,0,0,2.9,0.170454545,0.71969697,0.113636364,40.2
59150232,0.11821975,0.194714882,0.848400556,0.034770515,0.292072323,0.883171071,0.507649513,0.638297872,0,0,3.1,0.194714882,0.660639777,0.139082058,39.1
59150233,0.156334232,0.239892183,0.919137466,0.094339623,0.401617251,0.989218329,0.493261456,0.08583691,0.80472103,0,2,0.118598383,0.722371968,0.156334232,43.2
59150234,0.253067485,0.306748466,1.035276074,0.053680982,0.314417178,1,0.513803681,0.655021834,0,0,2.8,0.176380368,0.690184049,0.130368098,40.2
59150235,0.204290092,0.270684372,0.812053115,0.091930541,0.26557712,0.827374872,0.474974464,0.114942529,0.186781609,0,2.4,0.153217569,0.51072523,0.337078652,50.4
59150236,0.186464088,0.359116022,1.077348066,0.10359116,0.44198895,1,0.462707182,0.049627792,0,0,1.9,0.10359116,0.44198895,0.448895028,55
59150237,0.170876672,0.237741456,0.958395245,0.230312036,0.111441308,0.988112927,0.44576523,0.290456432,0,0,2.9,0.237741456,0.676077266,0.089153046,35.5
59150238,0.092592593,0.194444444,0.925925926,0.046296296,0.259259259,0.972222222,0.509259259,0.780346821,0,0,3.3,0.212962963,0.703703704,0.092592593,37.4
59150239,0.170187793,0.258215962,0.95657277,0.029342723,0.36971831,1,0.545774648,0.162241888,0,0,2.6,0.199530516,0.622065728,0.176056338,41.2
59150240,0.191594561,0.228677379,0.998145859,0.071075402,0.281211372,1,0.543881335,0.541740675,0.115452931,0,2.9,0.182323857,0.707663782,0.111248455,40.2
59150241,0.043010753,0.155913978,0.85483871,0.043010753,0.26344086,0.903225806,0.521505376,0.732899023,0,0,3.1,0.193548387,0.688172043,0.11827957,39.2
59150242,0.087365591,0.248655914,0.994623656,0.161290323,0.282258065,1,0.450268817,0.303468208,0,0,2.2,0.161290323,0.63844086,0.208333333,44.5
59150243,0.117713004,0.201793722,0.958520179,0.016816143,0.33632287,0.980941704,0.57735426,0.642201835,0,0,2.8,0.140134529,0.67264574,0.196188341,44.2
59150244,0.191897655,0.293176972,1.007462687,0.031982942,0.362473348,1,0.607675906,0.573566085,0,0,2.7,0.143923241,0.671641791,0.186567164,44.6
59150245,0.143884892,0.215827338,0.773381295,0.044964029,0.314748201,0.863309353,0.566546763,0.513833992,0.039525692,0,2.6,0.161870504,0.638489209,0.206834532,43.4
59150246,0.221052632,0.284210526,0.989473684,0.031578947,0.378947368,1,0.568421053,0.769230769,0,0,2.6,0.147368421,0.621052632,0.231578947,44.5
59150249,0.308285164,0.375722543,0.98265896,0.057803468,0.308285164,1,0.558766859,0.637254902,0,0,2.7,0.154142582,0.645472062,0.192678227,44.9
59150250,0.053418803,0.202991453,1.068376068,0.074786325,0.267094017,1,0.523504274,0.578034682,0,0,2.9,0.181623932,0.63034188,0.192307692,42.4
59150251,0.153664303,0.236406619,0.910165485,0.035460993,0.307328605,0.933806147,0.555555556,0.718954248,0,0,3,0.177304965,0.626477541,0.200945626,42.6
59150252,0.211706102,0.249066002,0.921544209,0.0249066,0.273972603,0.933997509,0.560398506,0.730337079,0,0,3.1,0.174346202,0.616438356,0.211706102,42.4
59150253,0.577190542,0.375521558,0.778859527,0.16689847,0.243393602,0.883171071,0.493741307,0.298742138,0,0,2.4,0.125173853,0.73713491,0.132127955,39.9
59150254,0.25751073,0.246781116,0.89055794,0.075107296,0.311158798,0.97639485,0.504291845,0.637755102,0,0,2.7,0.193133047,0.643776824,0.160944206,40.9
59150255,0.428571429,0.43877551,0.908163265,0.071428571,0.295918367,0.93877551,0.510204082,0.594594595,0,0,2.9,0.091836735,0.744897959,0.163265306,42.2
59150260,0.560064935,0.470779221,0.909090909,0.048701299,0.25974026,0.925324675,0.535714286,0.633802817,0,0,3,0.137987013,0.641233766,0.219155844,43.2
59150261,0.693512304,0.436241611,0.850111857,0.089485459,0.234899329,0.973154362,0.503355705,0.534591195,0,0,3.2,0.111856823,0.693512304,0.201342282,42
59150262,0.865102639,0.557184751,0.806451613,0.117302053,0.205278592,0.967741935,0.483870968,0.384615385,0,0,2.9,0.102639296,0.674486804,0.234604106,45.5
59150263,0.574948665,0.45174538,0.975359343,0.133470226,0.23613963,1,0.523613963,0.295698925,0,0,2.9,0.133470226,0.698151951,0.174537988,41.7
59150264,0.675241158,0.530546624,1.045016077,0.080385852,0.305466238,1,0.498392283,0.394736842,0,0,3,0.176848875,0.643086817,0.192926045,41.4
59150265,0.441176471,0.384615385,0.938914027,0,0.429864253,0.916289593,0.542986425,0.214285714,0,0,2.1,0.090497738,0.542986425,0.36199095,52.5
59150266,0.419331912,0.440653873,0.721393035,0.305614783,0.110163468,0.92395167,0.401563611,0.016920474,0.507614213,0,2.4,0.202558635,0.707178394,0.088841507,36.5
59150267,0.543580131,0.515463918,0.890346767,0.38425492,0.187441425,1,0.379568885,0.008403361,0.411764706,0,1.7,0.089034677,0.627928772,0.281162137,49.7
59150268,0.46875,0.373263889,0.807291667,0.017361111,0.347222222,0.894097222,0.529513889,0.090909091,0,0,2.7,0.173611111,0.703125,0.112847222,39.8
59150269,0.583596215,0.394321767,0.883280757,0.094637224,0.23659306,1,0.536277603,0.782608696,0,0,2.9,0.110410095,0.662460568,0.220820189,45.1
59150270,0.611888112,0.48951049,1.048951049,0.034965035,0.332167832,0.979020979,0.524475524,0.631067961,0,0,2.8,0.13986014,0.699300699,0.192307692,42.9
59150271,0.684647303,0.425311203,1.037344398,0.072614108,0.269709544,1,0.529045643,0.491803279,0,0,2.7,0.176348548,0.643153527,0.176348548,41.7
59150272,0.589788732,0.422535211,0.941901408,0.158450704,0.211267606,1,0.492957746,0.33492823,0,0,2.9,0.149647887,0.669014085,0.184859155,41.8
59150273,0.675105485,0.506329114,0.907172996,0.137130802,0.232067511,0.981012658,0.548523207,0.426829268,0,0,3.1,0.168776371,0.685654008,0.158227848,40.5
59150274,0.796703297,0.54029304,0.723443223,0.137362637,0.173992674,0.824175824,0.476190476,0.447368421,0,0,3,0.137362637,0.677655678,0.192307692,42.5
59150275,0.324825986,0.30162413,0.672853828,0.081206497,0.150812065,0.672853828,0.475638051,0.479452055,0,0,3.1,0.150812065,0.684454756,0.162412993,40.7
59150276,0.640756303,0.493697479,0.945378151,0.115546218,0.199579832,0.99789916,0.462184874,0.474683544,0,0,3.2,0.136554622,0.745798319,0.115546218,39.3
59150277,0.539325843,0.528089888,0.887640449,0.101123596,0.280898876,0.921348315,0.471910112,0.363128492,0,0,2.7,0.134831461,0.662921348,0.191011236,43.2
59150278,0.466045273,0.412782956,0.719041278,0.146471372,0.199733688,0.818908123,0.439414115,0.257234727,0,0,2.7,0.126498003,0.725699068,0.146471372,40.2
59150279,0.5,0.45890411,0.924657534,0.068493151,0.308219178,0.931506849,0.493150685,0.439189189,0,0,2.6,0.116438356,0.636986301,0.239726027,46.8
59150280,0.460704607,0.284552846,0.596205962,0.474254743,0,0.826558266,0.230352304,0.024752475,0,0,1.9,0.054200542,0.894308943,0.054200542,33
59150281,0.595482546,0.482546201,0.780287474,0.205338809,0.205338809,0.893223819,0.45174538,0.073529412,0,0,2.5,0.123203285,0.759753593,0.123203285,40.7
59150282,0.470383275,0.365853659,0.618466899,0.12195122,0.182926829,0.740418118,0.487804878,0.434782609,0,0,3,0.156794425,0.68815331,0.165505226,40.8
59150283,0.507614213,0.406091371,0.989847716,0.101522843,0.228426396,0.95177665,0.494923858,0.536912752,0,0,2.9,0.114213198,0.736040609,0.152284264,41.1
59150284,0.620437956,0.419708029,0.848540146,0.082116788,0.246350365,0.866788321,0.538321168,0.55,0,0,3,0.145985401,0.647810219,0.200729927,43.3
59150285,0.762548263,0.501930502,1.071428571,0.057915058,0.27992278,1,0.501930502,0.524861878,0,0,3,0.154440154,0.675675676,0.173745174,42.2
59150286,0.657181572,0.487804878,0.880758808,0.067750678,0.291327913,0.921409214,0.508130081,0.582706767,0,0,2.9,0.128726287,0.711382114,0.169376694,41.8
59150287,0.499124343,0.446584939,0.805604203,0.043782837,0.27145359,0.88441331,0.54290718,0.785340314,0,0,3.1,0.148861646,0.647985989,0.201401051,43.4
59150288,0.567092652,0.303514377,0.918530351,0.015974441,0.311501597,0.942492013,0.511182109,0.714285714,0,0,3.3,0.207667732,0.630990415,0.17571885,40
59150289,0.468431772,0.427698574,1.028513238,0.152749491,0.183299389,1,0.478615071,0.391566265,0,0,3.1,0.152749491,0.682281059,0.16293279,40.2
59150290,0.414078675,0.372670807,0.890269151,0.072463768,0.269151139,0.910973085,0.527950311,0.488505747,0,0,2.9,0.144927536,0.693581781,0.16563147,41
59150291,0.685884692,0.447316103,1.053677932,0.238568588,0.198807157,1,0.477137177,0.197368421,0,0,2.4,0.119284294,0.725646123,0.159045726,41.3
59150292,0.739514349,0.540838852,1.015452539,0.088300221,0.27593819,1,0.518763797,0.535714286,0,0,2.8,0.143487859,0.6401766,0.220750552,43
59150293,0.701030928,0.432989691,1.030927835,0.082474227,0.268041237,1,0.494845361,0.479041916,0,0,2.8,0.103092784,0.670103093,0.206185567,44.2
59150294,0.478359909,0.421412301,0.728929385,0.148063781,0.227790433,0.728929385,0.501138952,0.365168539,0,0,2.6,0.113895216,0.62642369,0.273348519,47.1
59150295,0.527272727,0.445454545,0.8,0.090909091,0.263636364,0.854545455,0.527272727,0.416666667,0,0,2.9,0.136363636,0.672727273,0.190909091,42.7
59150296,0.601145038,0.438931298,0.811068702,0.152671756,0.209923664,0.925572519,0.477099237,0.322580645,0,0,2.5,0.152671756,0.639312977,0.200381679,42.1
59150297,0.413153457,0.413153457,0.935919056,0.286677909,0.261382799,1,0.463743676,0.157232704,0,0,2,0.101180438,0.674536256,0.227655987,44.5
59150298,0.601503759,0.357142857,0.921052632,0.065789474,0.253759398,0.892857143,0.460526316,0.628415301,0,0,3.1,0.178571429,0.657894737,0.169172932,40.5
59150299,0.549048316,0.453879941,0.929721816,0.095168375,0.27818448,0.915080527,0.490483163,0.303030303,0,0,2.7,0.146412884,0.688140556,0.161054173,42.1
59150300,0.5625,0.416666667,0.979166667,0.0625,0.322916667,0.895833333,0.552083333,0.514285714,0,0,2.8,0.15625,0.65625,0.1875,42.4
59150301,0.359848485,0.378787879,0.899621212,0.104166667,0.255681818,0.946969697,0.464015152,0.4,0,0,2.9,0.151515152,0.700757576,0.151515152,40.2
59150302,0.371819961,0.313111546,1.046966732,0.107632094,0.264187867,1,0.53816047,0.477386935,0,0,2.8,0.176125245,0.684931507,0.136986301,40.6
59150303,0.355239787,0.301953819,1.056838366,0.062166963,0.301953819,1,0.515097691,0.640394089,0,0,2.8,0.159857904,0.701598579,0.150976909,42.3
59150304,0.212550607,0.222672065,0.981781377,0.020242915,0.344129555,1,0.546558704,0.591397849,0,0,2.8,0.151821862,0.668016194,0.182186235,42.3
59150305,0.222482436,0.257611241,0.843091335,0.105386417,0.234192037,0.854800937,0.550351288,0.606060606,0,0,2.7,0.140515222,0.620608899,0.245901639,46
59150306,0.058548009,0.152224824,0.503512881,0.023419204,0.18735363,0.503512881,0.409836066,0.569620253,0,0,2.6,0.070257611,0.316159251,0.620608899,64.7
59150307,0.245253165,0.261075949,1.012658228,0.158227848,0.245253165,1,0.498417722,0.586080586,0,0,2.5,0.181962025,0.625,0.19778481,43.2
59150308,0.299401198,0.289421158,0.898203593,0.089820359,0.299401198,0.928143713,0.469061876,0.448430493,0,0,2.4,0.159680639,0.668662675,0.169660679,42.2
59150309,0.422818792,0.355704698,0.919463087,0.087248322,0.295302013,0.89261745,0.456375839,0.301003344,0,0,2.5,0.11409396,0.744966443,0.140939597,41.5
59150310,0.335820896,0.289179104,0.671641791,0.26119403,0.167910448,0.671641791,0.391791045,0.064516129,0.161290323,0,1.9,0.074626866,0.820895522,0.10261194,40.2
59150311,0.733082707,0.404135338,1.043233083,0.131578947,0.253759398,1,0.469924812,0.326633166,0,0,2.9,0.159774436,0.714285714,0.131578947,40.1
59150312,0.658362989,0.400355872,0.84519573,0.133451957,0.204626335,0.854092527,0.489323843,0.236966825,0,0,2.7,0.106761566,0.747330961,0.142348754,41
59150313,0.441176471,0.307904412,0.822610294,0.220588235,0.151654412,0.818014706,0.390625,0.083732057,0,0,2.4,0.128676471,0.693933824,0.179227941,43.9
59150314,0.631262525,0.380761523,0.951903808,0.120240481,0.270541082,0.951903808,0.470941884,0.098522167,0.024630542,0,2.6,0.140280561,0.681362725,0.180360721,40.8
59150315,0.76433121,0.668789809,0.93418259,0.063694268,0.286624204,0.955414013,0.50955414,0.243243243,0,0,2.9,0.127388535,0.658174098,0.212314225,44.1
59150316,0.277246654,0.305927342,0.774378585,0.277246654,0.162523901,0.841300191,0.430210325,0.197132616,0,0,2.1,0.133843212,0.717017208,0.152963671,41.2
59150317,0.384615385,0.461538462,0.901098901,0.10989011,0.21978022,0.89010989,0.43956044,0.393258427,0,0,2.9,0.142857143,0.648351648,0.21978022,42.3
59150318,0.830357143,0.553571429,0.9375,0.089285714,0.276785714,0.883928571,0.517857143,0.275229358,0,0,2.9,0.133928571,0.696428571,0.169642857,41.7
59150319,0.466804979,0.352697095,0.829875519,0.072614108,0.269709544,0.933609959,0.518672199,0.416666667,0,0,2.8,0.114107884,0.663900415,0.217842324,44
59150320,0.572569907,0.452729694,0.938748336,0.119840213,0.252996005,0.912117177,0.459387483,0.346534653,0.148514851,0,2.7,0.113182423,0.68575233,0.206391478,43.3
59150321,0.656370656,0.482625483,0.897683398,0.077220077,0.299227799,0.859073359,0.482625483,0.386597938,0,0,2.9,0.144787645,0.646718147,0.202702703,42.5
59150322,0.665083135,0.54631829,0.997624703,0.201900238,0.225653207,0.93824228,0.427553444,0.35326087,0,0,2.5,0.118764846,0.67695962,0.201900238,43.4
59150323,0.569727891,0.357142857,0.807823129,0.051020408,0.246598639,0.892857143,0.467687075,0.442477876,0,0,3,0.161564626,0.705782313,0.12755102,39.5
59150324,0.718132855,0.565529623,0.92459605,0.080789946,0.251346499,0.978456014,0.502692998,0.442708333,0,0,3,0.107719928,0.682226212,0.206463196,44
59150325,0.519607843,0.460784314,0.892156863,0.166666667,0.205882353,0.911764706,0.490196078,0.298165138,0,0,2.6,0.12745098,0.705882353,0.176470588,41.9
59150326,0.468277946,0.377643505,0.898791541,0.166163142,0.211480363,0.891238671,0.490936556,0.342741935,0,0,2.8,0.143504532,0.717522659,0.143504532,41
59150327,0.522243714,0.444874275,1.005802708,0.106382979,0.280464217,0.996131528,0.502901354,0.420792079,0,0,2.7,0.154738878,0.686653772,0.164410058,41.8
59150328,0.836330935,0.557553957,0.926258993,0.125899281,0.143884892,0.926258993,0.449640288,0.220994475,0,0,3.3,0.170863309,0.728417266,0.098920863,37.6
59150329,0.698644421,0.542231491,0.808133472,0.109489051,0.229405631,0.724713243,0.490093848,0.337078652,0,0,2.9,0.104275287,0.724713243,0.172054223,42.3
59150330,0.602766798,0.355731225,0.81027668,0.118577075,0.187747036,0.839920949,0.484189723,0.423280423,0,0,3,0.118577075,0.750988142,0.128458498,42.1
59150331,0.645780051,0.479539642,0.805626598,0.140664962,0.198209719,0.722506394,0.485933504,0.358306189,0,0,2.8,0.153452685,0.664961637,0.179028133,42
59150332,0.710102489,0.534407028,0.959004392,0.117130307,0.248901903,0.900439239,0.453879941,0.473484848,0,0,2.7,0.109809663,0.710102489,0.168374817,43.6
59150333,0.674676525,0.600739372,1.109057301,0.129390018,0.277264325,1,0.517560074,0.47029703,0,0,2.9,0.11090573,0.674676525,0.212569316,44.8
59150334,0.769230769,0.542406312,0.996055227,0.108481262,0.285996055,1,0.473372781,0.384615385,0,0,2.7,0.118343195,0.641025641,0.246548323,45.5
59150335,0.71197411,0.501618123,0.922330097,0.129449838,0.194174757,0.817152104,0.485436893,0.311111111,0,0,3,0.145631068,0.663430421,0.194174757,43.2
59150336,0.636515913,0.477386935,0.854271357,0.092127303,0.259631491,0.778894472,0.469011725,0.424107143,0,0,2.8,0.167504188,0.636515913,0.201005025,41.7
59150337,0.267260579,0.278396437,0.779510022,0.100222717,0.233853007,0.779510022,0.489977728,0.395480226,0,0,2.7,0.144766147,0.690423163,0.155902004,41.7
59150338,0.321637427,0.263157895,0.779727096,0.07797271,0.243664717,0.750487329,0.497076023,0.43715847,0,0,3.1,0.155945419,0.692007797,0.155945419,41.4
